# x0,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,q3,q4,q5,q6,q7,q8,q9
1.000000000000000000e+00,1.000000000000000000e+00,4.958677685950412806e-01,1.066666666666666735e-01,1.325301204819277212e-01,2.453987730061349751e-02,6.976744186046512919e-02,1.250000000000000000e-01,2.442396313364055271e-01,1.909581646423752943e+01,2.511627906976745095e+00,1.797752808988763995e-01,1.140000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.867768595041321644e-01,2.933333333333333348e-01,3.734939759036144946e-01,1.809815950920245498e-01,7.308970099667773390e-02,1.805555555555555525e-01,3.502304147465437612e-01,1.923076923076924061e+01,2.418604651162791441e+00,2.584269662921348520e-01,8.699999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.454545454545454142e-01,5.599999999999999423e-01,1.807228915662650523e-02,3.527607361963189941e-02,9.800664451827242885e-02,1.111111111111111049e-01,1.105990783410138317e-01,1.918642760748024756e+01,2.728682170542636509e+00,3.146067415730337546e-01,1.230000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.793388429752065139e-01,1.333333333333333315e-01,1.445783132530120418e-01,2.147239263803680728e-02,5.481727574750831083e-02,2.256944444444444475e-01,3.894009216589861544e-01,1.909446693657221061e+01,2.782945736434109474e+00,3.146067415730337546e-01,1.230000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.033057851239668201e-01,4.933333333333333459e-01,4.819277108433735191e-02,2.607361963190183915e-02,1.561461794019933513e-01,3.472222222222222376e-02,1.036866359447004560e-01,1.919722382880278744e+01,2.511627906976745095e+00,2.808988764044944020e-01,9.800000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.537190082644627420e-01,1.399999999999999856e-01,2.228915662650602370e-01,3.834355828220858964e-02,5.647840531561462707e-02,1.215277777777777762e-01,2.050691244239631339e-01,1.911123963755543542e+01,2.519379844961241233e+00,2.808988764044944020e-01,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.123966942148759918e-01,1.333333333333333315e-01,1.746987951807228989e-01,1.809815950920245498e-01,5.813953488372093636e-02,7.291666666666667129e-02,2.142857142857142738e-01,1.915635241951032341e+01,2.465116279069768268e+00,1.910112359550562022e-01,1.190000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.710743801652892415e-01,1.733333333333333393e-01,1.445783132530120418e-01,2.730061349693251316e-01,9.800664451827242885e-02,7.986111111111110494e-02,2.857142857142856984e-01,1.923520339309813920e+01,2.558139534883721478e+00,2.808988764044944020e-01,1.009999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.537190082644627420e-01,1.800000000000000211e-01,1.867469879518072473e-01,2.407975460122699085e-01,5.980066445182725260e-02,1.527777777777777901e-01,4.124423963133640458e-01,1.923848081742819716e+01,2.527131782945736926e+00,3.146067415730337546e-01,9.599999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.446280991735536814e-01,1.933333333333333293e-01,2.168674698795180766e-01,1.073619631901840399e-01,6.976744186046512919e-02,1.319444444444444475e-01,3.709677419354838745e-01,1.916522074416812416e+01,2.527131782945736926e+00,2.078651685393258508e-01,1.119999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,7.355371900826446208e-01,1.933333333333333293e-01,2.108433734939758886e-01,2.914110429447852590e-02,1.112956810631229310e-01,8.680555555555555247e-02,1.313364055299539035e-01,1.922112974744554847e+01,2.465116279069768268e+00,7.640449438202248089e-01,1.030000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.033057851239668201e-01,4.866666666666666363e-01,1.445783132530120418e-01,2.914110429447852590e-02,1.794019933554817370e-01,6.250000000000000000e-02,2.350230414746543872e-01,1.921534605745133106e+01,2.527131782945736926e+00,3.314606741573033477e-01,9.300000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.280991735537189147e-01,5.999999999999999778e-01,3.614457831325301046e-02,3.834355828220858964e-02,1.312292358803986703e-01,1.736111111111111188e-02,2.304147465437788103e-02,1.921534605745133106e+01,2.627906976744187162e+00,3.146067415730337546e-01,9.800000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.115702479338842590e-01,1.533333333333333492e-01,2.590361445783132543e-01,2.147239263803680728e-02,7.308970099667773390e-02,7.638888888888889506e-02,2.603686635944700289e-01,1.915943705417390674e+01,2.496124031007752819e+00,3.483146067415730518e-01,1.059999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.198347107438015868e-01,2.200000000000000011e-01,2.349397590361445853e-01,1.901840490797545857e-01,1.079734219269103124e-01,1.006944444444444475e-01,2.741935483870967527e-01,1.922884133410450147e+01,2.449612403100775992e+00,2.191011235955056258e-01,9.400000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.041322314049585529e-01,2.733333333333333171e-01,0.000000000000000000e+00,2.453987730061349751e-02,1.046511627906976799e-01,1.250000000000000000e-01,2.004608294930875501e-01,1.911316753422017456e+01,2.534883720930233508e+00,3.764044943820225031e-01,1.080000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.867768595041321644e-01,1.933333333333333293e-01,2.951807228915662717e-01,1.840490797546012053e-02,5.149501661129568530e-02,1.111111111111111049e-01,2.281105990783410253e-01,1.907268170426065979e+01,2.379844961240310752e+00,1.853932584269663009e-01,1.219999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.694214876033056649e-01,4.866666666666666363e-01,0.000000000000000000e+00,3.834355828220858964e-02,1.345514950166113166e-01,4.166666666666666435e-02,5.529953917050691586e-02,1.924002313475998704e+01,2.620155038759690580e+00,2.584269662921348520e-01,9.599999999999999645e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.289256198347107585e-01,9.999999999999999167e-02,2.409638554216867734e-01,1.993865030674846564e-02,8.803986710963454532e-02,2.118055555555555525e-01,3.364055299539170374e-01,1.910776942355890640e+01,2.457364341085272130e+00,3.820224719101124045e-01,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.123966942148759918e-01,1.600000000000000033e-01,1.626506024096385783e-01,2.576687116564417290e-01,6.644518272425249672e-02,1.666666666666666574e-01,2.972350230414746441e-01,1.921939464044728041e+01,2.503875968992248957e+00,2.134831460674157244e-01,1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,8.347107438016527770e-01,2.866666666666666807e-01,2.409638554216867734e-01,3.987730061349693128e-02,1.528239202657807327e-01,4.513888888888888812e-02,1.198156682027649717e-01,1.924696356275304865e+01,2.496124031007752819e+00,3.595505617977527990e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.793388429752065139e-01,1.733333333333333393e-01,1.807228915662650592e-01,3.987730061349693128e-02,5.647840531561462707e-02,2.604166666666666852e-01,2.972350230414746441e-01,1.909003277424331202e+01,2.480620155038760544e+00,2.134831460674157244e-01,1.150000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.950413223140494923e-01,4.366666666666667029e-01,1.807228915662650523e-02,2.760736196319018426e-02,1.295681063122923748e-01,2.430555555555555594e-02,2.764976958525345793e-02,1.919934451513400120e+01,2.589147286821706029e+00,2.191011235955056258e-01,9.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.710743801652892415e-01,1.399999999999999856e-01,1.506024096385542299e-01,1.687116564417177889e-02,5.813953488372093636e-02,9.027777777777777624e-02,1.866359447004608263e-01,1.909003277424331202e+01,2.565891472868218059e+00,2.921348314606741492e-01,1.140000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,8.181818181818181213e-01,3.933333333333333126e-01,4.216867469879518465e-02,5.214723926380367830e-02,1.694352159468438535e-01,1.111111111111111049e-01,1.635944700460829626e-01,1.928185849238482064e+01,2.565891472868218059e+00,3.988764044943819975e-01,9.800000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.206611570247933196e-01,1.199999999999999956e-01,1.325301204819277212e-01,8.588957055214722913e-02,7.807308970099667567e-02,1.562500000000000000e-01,3.387096774193548154e-01,1.916001542317332706e+01,2.395348837209303028e+00,3.033707865168539519e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.694214876033056649e-01,1.333333333333333315e-01,2.409638554216867734e-01,3.067484662576687102e-02,6.146179401993356883e-02,6.597222222222222376e-02,2.004608294930875501e-01,1.912666281087334852e+01,2.418604651162791441e+00,3.033707865168539519e-01,1.119999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.355371900826446208e-01,2.266666666666666829e-01,2.048192771084337560e-01,2.453987730061349751e-02,9.302325581395348708e-02,4.513888888888888812e-02,4.055299539170507117e-01,1.917486022749181629e+01,2.434108527131783717e+00,2.640449438202246979e-01,9.699999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.619834710743800699e-01,5.133333333333333082e-01,0.000000000000000000e+00,2.760736196319018426e-02,1.096345514950166217e-01,1.180555555555555525e-01,1.198156682027649717e-01,1.923269712743397974e+01,2.806201550387597887e+00,3.820224719101124045e-01,9.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.958677685950412806e-01,1.133333333333333415e-01,1.987951807228915957e-01,9.202453987730060958e-02,5.980066445182725260e-02,1.041666666666666713e-01,2.557603686635944729e-01,1.915596684017737417e+01,2.573643410852713753e+00,3.258426966292134463e-01,1.013333332999999925e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.694214876033056649e-01,3.633333333333333415e-01,1.084337349397590383e-01,2.914110429447852590e-02,1.328903654485049934e-01,4.513888888888888812e-02,8.064516129032257841e-02,1.922498554077502320e+01,2.558139534883721478e+00,3.314606741573033477e-01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.710743801652892415e-01,8.000000000000000167e-02,1.566265060240963902e-01,8.435582822085889443e-02,5.647840531561462707e-02,7.291666666666667129e-02,2.281105990783410253e-01,1.914864083285137042e+01,2.395348837209303028e+00,3.202247191011235450e-01,9.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.033057851239668201e-01,1.866666666666666752e-01,3.253012048192771566e-01,1.978527607361963148e-01,8.139534883720930813e-02,2.152777777777777901e-01,3.744239631336405694e-01,1.924812030075188929e+01,2.372093023255814614e+00,2.528089887640449507e-01,9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.710743801652892415e-01,1.466666666666666674e-01,1.506024096385542299e-01,1.687116564417177889e-02,8.305647840531561743e-02,3.368055555555555802e-01,4.032258064516128782e-01,1.910526315789474694e+01,2.666666666666667407e+00,3.483146067415730518e-01,1.109999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.173553719008262775e-01,2.333333333333333093e-01,2.891566265060240837e-01,4.754601226993864643e-02,1.495016611295681142e-01,1.736111111111111188e-02,4.838709677419354704e-02,1.925197609408136756e+01,2.457364341085272130e+00,2.977528089887640506e-01,1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.289256198347107585e-01,2.333333333333333093e-01,1.686746987951807386e-01,1.932515337423312829e-01,6.478405315614618742e-02,6.597222222222222376e-02,2.857142857142856984e-01,1.919009061114325476e+01,2.480620155038760544e+00,2.415730337078651480e-01,1.059999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.214876033057850524e-01,2.333333333333333093e-01,1.566265060240963902e-01,1.042944785276073566e-01,5.647840531561462707e-02,1.250000000000000000e-01,2.764976958525345863e-01,1.912242143821092100e+01,2.620155038759690580e+00,2.247191011235955271e-01,1.150000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.611570247933883371e-01,2.799999999999999711e-01,2.168674698795180766e-01,7.668711656441717928e-02,6.146179401993356883e-02,1.180555555555555525e-01,2.327188940092165814e-01,1.912473491420860938e+01,2.426356589147287579e+00,3.202247191011235450e-01,1.230000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.528925619834710092e-01,3.533333333333333326e-01,1.445783132530120418e-01,3.067484662576687102e-02,1.196013289036545052e-01,5.208333333333333565e-02,2.419354838709677491e-01,1.920185078079816066e+01,2.534883720930233508e+00,3.033707865168539519e-01,9.400000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.611570247933883371e-01,2.466666666666666730e-01,1.867469879518072473e-01,7.208588957055214741e-02,6.312292358803986425e-02,1.041666666666666609e-02,2.926267281105990881e-01,1.912203585887797530e+01,2.248062015503876410e+00,4.044943820224718989e-01,1.209999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.785123966942148366e-01,2.333333333333333093e-01,1.024096385542168780e-01,1.687116564417177889e-02,8.139534883720930813e-02,2.430555555555555594e-02,2.741935483870967527e-01,1.914343551185657688e+01,2.426356589147287579e+00,2.022471910112359494e-01,9.699999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,7.272727272727272929e-01,2.933333333333333348e-01,2.951807228915662717e-01,4.294478527607361457e-02,1.378737541528239352e-01,6.250000000000000000e-02,2.557603686635944729e-01,1.924426450742241101e+01,2.558139534883721478e+00,3.370786516853932491e-01,9.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.537190082644627420e-01,3.133333333333332971e-01,2.048192771084337560e-01,1.365030674846625658e-01,7.142857142857142461e-02,1.076388888888888951e-01,3.963133640552995440e-01,1.920956236745711365e+01,2.496124031007752819e+00,3.370786516853932491e-01,9.199999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.206611570247933196e-01,2.733333333333333171e-01,1.807228915662650592e-01,4.907975460122699501e-02,4.983388704318936907e-02,1.701388888888888951e-01,3.778801843317972087e-01,1.913823019086177979e+01,2.736434108527132647e+00,4.438202247191011529e-01,1.169999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.363636363636363535e-01,1.800000000000000211e-01,4.096385542168675120e-01,5.368098159509201994e-02,5.946843853820598103e-01,1.736111111111111188e-02,2.304147465437788103e-02,1.922498554077502320e+01,2.519379844961241233e+00,6.067415730337079038e-01,9.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.454545454545454142e-01,3.633333333333333415e-01,2.409638554216867595e-02,3.834355828220858964e-02,5.149501661129568530e-02,1.666666666666666574e-01,2.557603686635944729e-01,1.909774436090226502e+01,2.434108527131783717e+00,1.797752808988763995e-01,1.190000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.859504132231404316e-01,3.999999999999999667e-01,1.506024096385542299e-01,3.374233128834355777e-02,1.960132890365448577e-01,3.125000000000000000e-02,8.755760368663594029e-02,1.920493541546174399e+01,2.441860465116279855e+00,2.977528089887640506e-01,9.800000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.702479338842975087e-01,1.533333333333333492e-01,2.409638554216867734e-01,1.150306748466257550e-01,6.644518272425249672e-02,1.736111111111111049e-01,3.479262672811059831e-01,1.913823019086177979e+01,2.410852713178295303e+00,1.516853932584269760e-01,1.140000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.793388429752065139e-01,2.200000000000000011e-01,1.204819277108433867e-01,2.461656441717791355e-01,7.807308970099667567e-02,9.027777777777777624e-02,3.824884792626728203e-01,1.923269712743397974e+01,2.395348837209303028e+00,2.584269662921348520e-01,8.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.280991735537189147e-01,1.999999999999999833e-01,2.289156626506024250e-01,3.220858895705521613e-02,7.142857142857142461e-02,3.472222222222222376e-02,2.258064516129032195e-01,1.914324272219009870e+01,2.457364341085272130e+00,3.651685393258427004e-01,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.958677685950412806e-01,2.399999999999999911e-01,3.614457831325301046e-02,2.147239263803680728e-02,1.096345514950166217e-01,9.375000000000000000e-02,2.949308755760368661e-01,1.915172546751495020e+01,2.527131782945736926e+00,3.089887640449438533e-01,9.300000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.504132231404958109e-01,3.933333333333333126e-01,3.554216867469879304e-01,3.987730061349693128e-02,1.445182724252491724e-01,4.513888888888888812e-02,1.129032258064516098e-01,1.925583188741084584e+01,2.465116279069768268e+00,3.651685393258427004e-01,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.950413223140494923e-01,1.266666666666666774e-01,2.349397590361445853e-01,1.840490797546012053e-02,5.980066445182725260e-02,1.111111111111111049e-01,1.958525345622119940e-01,1.912087912087913111e+01,2.449612403100775992e+00,2.808988764044944020e-01,1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.776859504132229928e-01,2.666666666666666630e-01,2.891566265060240837e-01,2.101226993865030479e-01,6.976744186046512919e-02,2.048611111111111049e-01,3.894009216589861544e-01,1.925197609408136756e+01,2.403100775193799166e+00,2.921348314606741492e-01,9.400000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.785123966942148366e-01,4.966666666666666452e-01,7.228915662650602092e-02,2.760736196319018426e-02,1.893687707641196205e-01,5.208333333333333565e-02,1.474654377880184331e-01,1.919953730480047227e+01,2.496124031007752819e+00,3.314606741573033477e-01,9.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.876033057851239527e-01,1.733333333333333393e-01,1.626506024096385783e-01,2.791411042944785259e-01,7.973421926910299884e-02,1.805555555555555525e-01,3.870967741935483764e-01,1.926547137073453797e+01,2.596899224806202611e+00,2.471910112359550493e-01,9.400000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.041322314049585529e-01,2.666666666666666630e-01,1.084337349397590383e-01,1.380368098159509005e-01,8.471760797342192673e-02,9.895833333333332871e-02,5.967741935483871218e-01,1.920956236745711365e+01,2.472868217054264406e+00,2.808988764044944020e-01,8.800000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
